timestamp,open,high,low,close,volume
1772076900,25313.25,25317.75,25310,25311,1066
1772077200,25311.25,25323.75,25311.25,25313.25,1465
1772077500,25312.5,25319,25309.25,25313.25,921
1772077800,25313.75,25314.75,25305.75,25306.75,823
1772078100,25306.75,25308.75,25298.25,25301.25,1067
1772078400,25301,25308.75,25295.5,25300.25,1393
1772078700,25300,25310.25,25298,25309.75,834
1772079000,25309.75,25310.5,25299.75,25300,770
1772079300,25300.25,25302.5,25295.25,25301.5,1019
1772079600,25301.25,25304.75,25298.75,25300.25,765
1772079900,25300,25302,25295.75,25298.75,591
1772080200,25298.75,25301.5,25292.75,25295.75,787
1772080500,25294.75,25305.5,25294.75,25303,675
1772080800,25302,25302.25,25298.25,25299.25,365
1772081100,25299,25301,25296.25,25300.75,384
1772081400,25300.5,25306,25300.5,25303.5,452
1772081700,25303.5,25303.5,25298.75,25300.5,499
1772082000,25300,25301.75,25283.5,25292.25,1833
1772082300,25292.25,25294.25,25281.5,25290.25,1327
1772082600,25290.25,25293.25,25284.75,25285.5,1142
1772082900,25285.25,25300,25283,25299.25,1197
1772083200,25299.75,25304.25,25296,25300,997
1772083500,25300.25,25302,25294,25295.25,583
1772083800,25295.5,25297.75,25292,25296,609
1772084100,25295.25,25299.75,25292.25,25295.75,476
1772084400,25296,25300.25,25294.75,25298,614
1772084700,25298.5,25309.75,25298.25,25306.5,1237
1772085000,25306.25,25306.5,25295.5,25299,769
1772085300,25299.5,25310,25299.5,25307.25,734
1772085600,25308,25321.5,25306.75,25307.75,1733
1772085900,25307.75,25326.5,25307.75,25323.75,1481
1772086200,25324.5,25333.75,25321.5,25333.5,1506
1772086500,25333,25333.25,25318.25,25323.75,1443
1772086800,25324,25330,25320,25325.25,824
1772087100,25324.75,25327,25316,25320.5,879
1772087400,25319.5,25335.75,25316.75,25330.25,1683
1772087700,25329.25,25337.5,25326.25,25336,1260
1772088000,25336,25340.5,25330.25,25335.25,1267
1772088300,25334.75,25344.5,25333,25335.25,1462
1772088600,25335.25,25339.5,25322.5,25325,1469
1772088900,25325.25,25329.5,25322.25,25327.5,887
1772089200,25327.25,25340.5,25326,25339.75,1856
1772089500,25339.5,25346.5,25333.75,25346.5,1475
1772089800,25346.25,25351.25,25339.25,25347.75,2095
1772090100,25347,25349.5,25340.75,25346.75,1011
1772090400,25346.75,25355.75,25331.5,25332.75,2052
1772090700,25332,25343.25,25328.25,25342,1325
1772091000,25341.25,25348,25339.25,25343,1470
1772091300,25343.5,25346,25339,25342.75,670
1772091600,25342.5,25361.25,25342.25,25360.75,1730
1772091900,25360,25365,25348,25352.75,1754
1772092200,25353.75,25356.25,25344.75,25355,1133
1772092500,25355,25358,25347,25347.5,1175
1772092800,25348,25360.5,25343.5,25353.5,2682
1772093100,25353.25,25360.75,25346.5,25350.75,1452
1772093400,25349.25,25367.5,25347.75,25364.25,2014
1772093700,25364.75,25382,25364.25,25380.5,2890
1772094000,25380.5,25392.25,25365.5,25370,3605
1772094300,25369.75,25378,25362.75,25372,2279
1772094600,25372.25,25375.5,25351.5,25359.25,2299
1772094900,25359.75,25366.25,25349.25,25358,2165
1772095200,25357.25,25360,25351,25353.5,953
1772095500,25354.25,25357.5,25343,25346.5,2056
1772095800,25347.5,25356,25346.25,25348.25,1708
1772096100,25349,25359.75,25348.25,25349.5,2162
1772096400,25349.75,25361,25347.25,25350.5,1974
1772096700,25350.75,25358,25345.5,25354.25,1297
1772097000,25355.5,25372.75,25352.75,25372.75,2166
1772097300,25372.5,25377.25,25364.5,25366.25,1716
1772097600,25366.5,25376,25363.75,25364.25,1201
1772097900,25363.75,25380.5,25363.75,25380.5,1369
1772098200,25379.25,25387.5,25375,25379,1854
1772098500,25379.5,25393.25,25379.5,25391,1458
1772098800,25391.75,25398.25,25387.75,25393,1572
1772099100,25393.25,25402,25391.25,25399,1918
1772099400,25398.75,25398.75,25380,25381.75,2153
1772099700,25381.75,25384.75,25377.25,25378,1404
1772100000,25378.75,25383,25375.5,25380.75,1013
1772100300,25380.5,25382.5,25373.25,25379,1120
1772100600,25378.75,25389,25378.5,25383.25,1048
1772100900,25383,25385.75,25371.75,25377,1248
1772101200,25376.75,25380.25,25364,25365.25,1579
1772101500,25365.5,25370.75,25362.5,25363.5,1050
1772101800,25363.5,25373.25,25361.5,25366.25,1367
1772102100,25365.75,25368,25353.5,25361.75,1829
1772102400,25361.25,25370.5,25359.75,25367.5,1155
1772102700,25367.5,25369.5,25361.25,25362.75,805
1772103000,25363,25363.75,25353.25,25354.75,1540
1772103300,25354.25,25358,25347,25356.5,1578
1772103600,25358,25361,25344.75,25357,1745
1772103900,25356.5,25363,25351.5,25354.5,1413
1772104200,25355,25361.25,25349,25355.5,1259
1772104500,25355,25355,25349.75,25352.25,708
1772104800,25352.5,25361.5,25351,25360,1023
1772105100,25360.5,25370.75,25360.5,25364,2342
1772105400,25363.75,25370,25360,25365.75,1213
1772105700,25365.75,25370,25361,25366.75,778
1772106000,25366.75,25367.5,25356.25,25356.5,1147
1772106300,25357,25362.5,25338,25361.5,2987
1772106600,25362.75,25366,25354.5,25361,1291
1772106900,25362,25370,25359,25362.25,1515
1772107200,25361.75,25385,25360.25,25373.5,2845
1772107500,25373.5,25379.5,25368,25377.25,1417
1772107800,25377,25378.75,25362.5,25364.75,1353
1772108100,25364.75,25380.75,25363,25369.5,1792
1772108400,25369.5,25384.25,25368.25,25384,1219
1772108700,25383.25,25389,25376.25,25387,1839
1772109000,25386.75,25388.75,25378,25384,1541
1772109300,25384.25,25384.5,25368,25377,2013
1772109600,25377,25390.75,25375.25,25387,1911
1772109900,25386.5,25387.25,25375.5,25379.5,1698
1772110200,25379,25382.75,25373.5,25377,1318
1772110500,25377.5,25383.5,25370.25,25373.5,1425
1772110800,25373,25380,25360.75,25362.25,2797
1772111100,25362,25373.75,25361.25,25371.25,1641
1772111400,25370.75,25379.75,25364.5,25377.75,1913
1772111700,25377.5,25391.5,25373,25385.75,3397
1772112000,25385.5,25392.25,25382.5,25385.25,2098
1772112300,25385.75,25399.5,25383.75,25397.5,2570
1772112600,25397.75,25404.25,25391.25,25399.75,3719
1772112900,25399.5,25401,25386.75,25396.75,3567
1772113200,25397,25400,25384.5,25387,2582
1772113500,25386.5,25415.5,25385.5,25411.25,6407
1772113800,25411.75,25411.75,25394,25397.25,3768
1772114100,25396.75,25400.25,25380.75,25383.75,5144
1772114400,25384,25398.75,25382.25,25389.25,5872
1772114700,25389,25390.25,25372.75,25373.75,5487
1772115000,25374,25379.75,25366.75,25378.25,4621
1772115300,25378,25385,25366.5,25382.5,6017
1772115600,25382,25383.75,25358,25369.75,5575
1772115900,25370.25,25371,25340,25342,9065
1772116200,25341.25,25342,25255.75,25272.25,63876
1772116500,25272.25,25295.5,25224.75,25276,62604
1772116800,25276.25,25294,25231.25,25265.5,53599
1772117100,25265.5,25265.5,25209,25230.25,48646
1772117400,25230,25254,25188.25,25216,48206
1772117700,25216.25,25241.5,25182.5,25193,42009
1772118000,25193,25211,25135,25173.5,55339
1772118300,25174,25177.5,25141.5,25145.75,33086
1772118600,25145.75,25173.75,25064.25,25067.25,48630
1772118900,25067,25067.5,24946.75,24954,64909
1772119200,24953.5,24983,24899.25,24917.25,63017
1772119500,24917.5,24970.5,24885,24933.5,65812
1772119800,24933,24937,24862,24871.75,51060
1772120100,24872.5,24976.75,24871,24975.5,48373
1772120400,24974.75,25000.5,24958.5,24989.5,41145
1772120700,24989.25,25027,24979.25,25014.5,38664
1772121000,25014.75,25026.75,24984.5,25009.25,32022
1772121300,25009.5,25023.75,24980.5,24999.75,27856
1772121600,24999,25026,24985.5,25024.25,26975
1772121900,25023.5,25041.5,24997.25,25023.25,25294
1772122200,25023.75,25051.5,25019.5,25047,21482
1772122500,25047.25,25069.25,25031,25035.25,23774
1772122800,25034.75,25060,25027.5,25049,17302
1772123100,25049.75,25085.5,25049.25,25058.5,19651
1772123400,25059,25071,25045.75,25065,16616
1772123700,25065,25068,25006.5,25017.5,24198
1772124000,25017.5,25036.75,24996.25,25001.5,20801
1772124300,25001.25,25022,24975,25019.5,26005
1772124600,25019.5,25029.75,24977,24977.75,18600
1772124900,24978.25,24983.25,24954.25,24963.5,20796
1772125200,24963.75,24998.5,24960,24995.75,18374
1772125500,24995.5,25009.25,24987,24989.5,14542
1772125800,24989.25,25003.5,24966.25,24967,12449
1772126100,24967.25,24977.25,24952.75,24965.75,14940
1772126400,24966.25,24970.5,24954.5,24965.25,10446
1772126700,24965,24974.25,24958.75,24967.75,8511
1772127000,24967.5,25008,24964.5,24992.25,16702
1772127300,24992.25,24992.25,24944,24955.5,17183
1772127600,24955.25,24963.25,24941.5,24944.75,10380
1772127900,24944.5,24950,24915.75,24922,13522
1772128200,24921.5,24953.5,24912.25,24951.5,16344
1772128500,24951,24951,24926.25,24935.25,10268
1772128800,24935.25,24939.75,24908.75,24916,11654
1772129100,24916.75,24927.25,24888.75,24904.75,18104
1772129400,24904.5,24922.75,24901,24908,14063
1772129700,24908,24930.75,24890.75,24929.25,13159
1772130000,24929,24933.25,24907,24931.75,12226
1772130300,24931.5,24936,24916.5,24920,8846
1772130600,24920.25,24981.5,24908,24975.5,23412
1772130900,24975,25006,24958.5,24997.75,23092
1772131200,24998.5,25013.75,24989.25,24999.25,13231
1772131500,24999.75,25030.75,24982.25,24999.5,19200
1772131800,24999.25,25000.5,24977,24991.5,10747
1772132100,24991.25,25012,24986.5,25001.75,9475
1772132400,25002,25031.75,24988.25,25026.5,13710
1772132700,25026,25058.75,25023.75,25055.5,13171
1772133000,25055.75,25072.25,25048,25059.25,13980
1772133300,25059.25,25082,25058.5,25063.75,14314
1772133600,25063.5,25086.5,25058.5,25078.25,9883
1772133900,25077.5,25079,25040,25048.25,14385
1772134200,25048.75,25078,25039.5,25073,12603
1772134500,25073,25075,25057.5,25063.25,8176
1772134800,25063.5,25068.25,25055.75,25064.25,6644
1772135100,25063.75,25093.5,25063.25,25085.5,11550
1772135400,25085.5,25091,25070,25090.5,9005
1772135700,25091,25099,25061,25063,13118
1772136000,25063,25088,25053.5,25083.75,13249
1772136300,25084,25093.75,25047.75,25049.5,12617
1772136600,25049.25,25053.25,25036.75,25037.25,11285
1772136900,25037.25,25053.25,25027,25047.5,13550
1772137200,25047.5,25051,25023.75,25033.5,10161
1772137500,25033.75,25046,25026,25029.25,8542
1772137800,25029,25069.5,25027.5,25069,12284
1772138100,25069.5,25073,25056,25070,10433
1772138400,25069.5,25072.25,25051.5,25065.75,9490
1772138700,25065.75,25069,25046.25,25057.75,10824
1772139000,25057,25067.5,25040,25064.75,13664
1772139300,25064.5,25086.5,25056.75,25083,20060
1772139600,25083,25090,25068.25,25082.5,11266
1772139900,25082.5,25088,25058.5,25063,6167
1772140200,25063.25,25071.25,25060.5,25070,2912
1772140500,25069.75,25074.25,25065.75,25068.5,2381
1772140800,25068.25,25075.75,25062.5,25066.5,2318
1772141100,25066.75,25069.25,25062,25067.75,1219
1772141400,25068.25,25072.75,25062.25,25063.5,1795
1772141700,25063.25,25064.75,25048.5,25056.5,2377
1772142000,25056.25,25059.75,25046.75,25049.75,1683
1772142300,25050,25050.25,25038,25042.5,2218
1772142600,25042.5,25051.75,25038.75,25039,1597
1772142900,25039.5,25044.25,25024.75,25028.75,1948
1772146800,25026,25030.25,24975,24979.75,8723
1772147100,24980.75,24987.25,24954,24981.5,5698
1772147400,24982.5,25021,24975.25,25017.25,4606
1772147700,25018,25034.75,25010.25,25029.75,3787
1772148000,25029.5,25036.75,25023.75,25024.25,2474
1772148300,25024.75,25026,25011.25,25022,2602
1772148600,25023,25023.5,25002.75,25008.75,2537
1772148900,25009.5,25010.25,24988.25,25005.5,4282
1772149200,25004.5,25006,24984.25,24991.25,2224
1772149500,24990.75,25000.5,24977.25,24980.25,3583
1772149800,24979,24997.5,24975.5,24996.5,2958
1772150100,24996.75,25003.75,24987.25,24996.25,2039
1772150400,24995.75,24999.25,24980.25,24985.75,2278
1772150700,24985.5,25011.5,24982.5,25006.5,3305
1772151000,25007.5,25019.75,25005,25011.25,3332
1772151300,25011,25023.25,25008,25020.5,2109
1772151600,25020.25,25026.25,25006.25,25012,2287
1772151900,25011.5,25012.75,24994.5,24999.5,2412
1772152200,24999,25003,24980.75,24989.75,3188
1772152500,24989.5,24998.5,24969.25,24973,3311
1772152800,24973.75,24979.25,24957.75,24960.5,3068
1772153100,24960,24988,24954.75,24986.5,3999
1772153400,24986.75,24996.5,24982.5,24986.25,2763
1772153700,24986,24989.25,24980.25,24986.25,1800
1772154000,24986.75,24998.75,24985.75,24997,2279
1772154300,24996.5,25001.5,24978,24979,2753
1772154600,24979.25,25005.5,24975.75,25003.75,2962
1772154900,25003.75,25018,24999.5,25002.25,3219
1772155200,25002.25,25008,24986,24992.5,2565
1772155500,24992.75,25007.5,24986,24988.75,2408
1772155800,24988,24997,24973.25,24997,3284
1772156100,24997,25006.5,24990.75,24995.75,2823
1772156400,24996.25,24996.25,24975,24976.25,2903
1772156700,24976,24987.25,24970.5,24975.75,1846
1772157000,24974.5,24995.5,24974.5,24991.25,1998
1772157300,24991.25,25003.75,24987.25,24993.25,1859
1772157600,24992.5,25006,24992.5,25002.75,1660
1772157900,25003.25,25017,24999.25,25002.75,2552
1772158200,25002.25,25003,24985,24998.5,2135
1772158500,24998.5,25013.25,24997,25010.25,1572
1772158800,25010.25,25014.25,25002,25009,1323
1772159100,25008.5,25018.75,25008,25015.5,1467
1772159400,25015,25017.25,25005.25,25005.75,1180
1772159700,25005.5,25006.75,24993,25005,2181
1772160000,25005,25007.25,24998.75,25007,1052
1772160300,25007,25018,25002.75,25017.25,1138
1772160600,25017,25023.75,25011.25,25021,1503
1772160900,25021.5,25033.5,25017,25032,1977
1772161200,25031.75,25036,25028.25,25034.75,1720
1772161500,25033.5,25035,25029.5,25031,977
1772161800,25029.5,25031.5,25024.25,25027,1138
1772162100,25026.5,25032.5,25021,25024.5,1378
1772162400,25024.25,25024.75,25013.5,25019.5,1652
1772162700,25019.25,25020,25011.25,25014.25,1216
1772163000,25015.75,25023.75,25014.5,25017.5,1530
1772163300,25018.5,25020,25002.25,25011,1673
1772163600,25010.75,25018.5,25010.75,25018.25,931
1772163900,25017.5,25028.5,25010.25,25022,1360
1772164200,25021.5,25029,25017.5,25023.75,1224
1772164500,25023.75,25034,25023.75,25025.25,1185
1772164800,25025.5,25035.75,25024.5,25033.75,1209
1772165100,25034,25036,25026.25,25030.25,1173
1772165400,25030.75,25034,25023,25024.25,858
1772165700,25024.25,25025,25012,25014.75,1153
1772166000,25014.5,25028.75,25012.25,25027.75,983
1772166300,25027.5,25030.5,25025.75,25027.75,480
1772166600,25027.25,25029,25021.5,25024.5,685
1772166900,25024.5,25034.75,25019.25,25029.25,1447
1772167200,25029.5,25034.5,25027.25,25032,705
1772167500,25032,25032,25026.25,25029,324
1772167800,25029.5,25032.25,25022.5,25023.75,465
1772168100,25024.5,25025.75,25020,25023.75,630
1772168400,25023,25037.5,25023,25037,1325
1772168700,25037.5,25044.75,25035.5,25037,1345
1772169000,25037.5,25047,25032.75,25046.5,1358
1772169300,25046.25,25052.75,25045.25,25051.25,1211
1772169600,25052,25057.25,25047,25049.25,1363
1772169900,25049.75,25057.25,25048.5,25055.5,891
1772170200,25055,25059.5,25054,25058,870
1772170500,25058,25058.75,25048.5,25055,983
1772170800,25054.5,25055.25,25047.5,25054.75,610
1772171100,25054.75,25060.5,25051.5,25056.25,1139
1772171400,25055.75,25057,25044.5,25049,977
1772171700,25049.75,25051.75,25037.75,25039.5,1433
1772172000,25040.25,25045.25,25034,25039.5,1397
1772172300,25038.75,25046.25,25035.75,25042,1199
1772172600,25042.25,25042.5,25010.75,25015.25,2905
1772172900,25015,25018.75,25000,25004.75,2486
1772173200,25005.25,25008.25,24991.75,24997.5,2130
1772173500,24997.25,25008.25,24991.75,25005.5,1562
1772173800,25005,25028.5,25003.5,25024.75,2760
1772174100,25025.5,25038.25,25023.5,25028.75,2097
1772174400,25029,25035.5,25026.25,25031.75,1091
1772174700,25032.25,25037.5,25028,25035.5,903
1772175000,25035.5,25035.75,25025.25,25026,911
1772175300,25026,25034.5,25022.25,25031.75,1277
1772175600,25033.75,25051.5,25032.75,25042.75,2769
1772175900,25042.75,25054.75,25040,25049,1646
1772176200,25049.5,25054.5,25044,25046.5,936
1772176500,25046.25,25060,25045.25,25058.5,1546
1772176800,25058.25,25066.5,25054.5,25065,1817
1772177100,25065,25073,25064.25,25070,1794
1772177400,25070.25,25072.25,25062.75,25068.75,1170
1772177700,25069.25,25074.5,25064.25,25066.75,1394
1772178000,25067,25072,25061,25071,1490
1772178300,25071,25078.5,25070.5,25074.75,1821
1772178600,25075,25079,25067,25070.5,911
1772178900,25071.25,25075.75,25063,25073.25,1198
1772179200,25073,25090,25066,25076,4011
1772179500,25076,25086.25,25058.5,25068,2836
1772179800,25068.75,25072.75,25045.5,25047.5,2726
1772180100,25047.25,25068.5,25038.25,25065.25,3707
1772180400,25065.25,25071.5,25053.5,25054,2053
1772180700,25053,25065.75,25047.5,25056.75,2073
1772181000,25056.5,25076.75,25049,25050,2424
1772181300,25049.25,25060.5,25046.25,25060.25,1584
1772181600,25060,25062.25,25053.75,25057,1183
1772181900,25057,25063.25,25052.5,25058.25,1110
1772182200,25058.5,25067.25,25056.5,25059.75,1206
1772182500,25059.5,25071.25,25058.25,25067.5,1273
1772182800,25067.5,25073.25,25050.5,25061.5,2986
1772183100,25061.5,25081,25061.5,25068,2416
1772183400,25067.25,25089,25065,25081.25,2384
1772183700,25081.5,25096.25,25080.75,25092,2430
1772184000,25092,25098.75,25067.75,25071.75,5563
1772184300,25072.5,25081.5,25067,25078,2161
1772184600,25078.25,25079,25063,25063.75,1605
1772184900,25064.75,25068.25,25038.75,25051.5,3086
1772185200,25051.25,25053,25030.25,25030.75,3113
1772185500,25031,25039.25,25024.25,25034.75,2826
1772185800,25035,25047.75,25028.75,25031.5,2259
1772186100,25031.5,25040,25029.5,25030.25,1496
1772186400,25029.75,25033.75,24989.25,24992,5057
1772186700,24992.75,25011,24990.5,25006,3059
1772187000,25005.5,25009,24966,24988.5,6219
1772187300,24988,25012.25,24987.75,25005.25,4239
1772187600,25006.25,25017.5,25002.75,25014.5,2148
1772187900,25014.75,25022,25009.75,25017.5,2964
1772188200,25016.75,25045.25,25015.5,25038.5,4622
1772188500,25038.5,25039.5,25020,25021.25,1750
1772188800,25021.5,25037.25,25019.75,25035,1840
1772189100,25036,25036.5,25010.5,25012.25,2371
1772189400,25012,25019.25,24998,25000.75,2512
1772189700,25000.5,25004.75,24984.75,25000.75,3244
1772190000,25001,25012.5,24994.5,25002.5,2277
1772190300,25002.25,25007.75,24993.25,24995.75,1691
1772190600,24997.5,25002.25,24986.25,24994.25,2439
1772190900,24994.5,24997.5,24987,24995.5,1481
1772191200,24995.25,24999.75,24986.5,24995.5,2171
1772191500,24996.25,25007.25,24987.25,24991.25,2798
1772191800,24991.25,25002,24984,24994.5,2550
1772192100,24995,24996.5,24959.25,24962.5,4379
1772192400,24962.25,24967.75,24928.75,24939,6129
1772192700,24939.25,24958.5,24938.25,24948.25,4035
1772193000,24948.5,24958.5,24936.5,24937.5,4180
1772193300,24937.5,24956.75,24930.75,24952.75,3913
1772193600,24953.25,24957.5,24921.25,24939,6212
1772193900,24939.25,24957.5,24923.5,24941.75,5296
1772194200,24941.5,24979.75,24935,24977.25,5034
1772194500,24976.75,24983.75,24971,24978.25,2898
1772194800,24977.75,24994.5,24977,24990.75,3391
1772195100,24990.5,24991,24972.25,24974.25,2576
1772195400,24974.25,24985.75,24969.75,24975,2747
1772195700,24975.25,24977,24943.5,24954.5,5821
1772196000,24954.25,24957.25,24925.25,24928.25,4106
1772196300,24928,24938.25,24911.25,24914.75,6625
1772196600,24914.75,24934.5,24912,24921.75,5120
1772196900,24921.25,24923,24897.25,24921,6623
1772197200,24920.5,24937.75,24915.5,24937.25,4860
1772197500,24937.5,24942.75,24914.5,24917,5184
1772197800,24917.25,24938.5,24905.5,24911,5036
1772198100,24910.75,24921,24890.5,24901,6589
1772198400,24900.25,24924,24894.25,24896,5085
1772198700,24895.5,24898.5,24874,24878.75,7213
1772199000,24886,24891.5,24812.75,24836.5,16026
1772199300,24837.25,24845.5,24805.75,24825,13506
1772199600,24824.5,24844.75,24795.5,24840.5,16966
1772199900,24840.5,24862.5,24832.25,24858.75,13502
1772200200,24859,24868.25,24839.75,24845.75,9995
1772200500,24846,24879.25,24838.25,24870.25,9275
1772200800,24871,24878.5,24841.5,24847.25,9964
1772201100,24847.25,24849.5,24831.5,24844.25,6495
1772201400,24844.25,24860.5,24836,24845.25,7033
1772201700,24844.25,24844.75,24817.5,24820.25,9262
1772202000,24821.25,24839,24818.5,24823.75,6375
1772202300,24823.75,24835.25,24796,24815.75,14736
1772202600,24816,24904.5,24804,24880.5,54639
1772202900,24881.25,24910,24840.25,24900.25,48120
1772203200,24901.25,24902.75,24780,24844,46838
1772203500,24844.75,24938.75,24817.75,24926.5,55632
1772203800,24926.5,24935.5,24871,24882.75,40440
1772204100,24882.75,24898.75,24850,24880.5,32434
1772204400,24880.5,24954,24866.25,24923,42915
1772204700,24923.25,24979.75,24918,24955.75,37298
1772205000,24955.25,24993.75,24949,24954.25,29525
1772205300,24954.25,24971,24921,24947.75,31018
1772205600,24947.75,24997.75,24940.5,24981.75,28533
1772205900,24981.25,24983.5,24944.75,24971,25580
1772206200,24971,24977,24928,24954.5,25598
1772206500,24955,24995,24952.75,24974,20896
1772206800,24973.75,25007.75,24955.25,24998.75,22392
1772207100,24998.75,25017.5,24976.75,24982.25,25765
1772207400,24982.25,24985.5,24925.25,24942.5,28140
1772207700,24942.5,24987.5,24923.25,24983,25049
1772208000,24983.25,25021.5,24976,25003,21758
1772208300,25002.5,25006.5,24943.5,24951,23248
1772208600,24951,24993.75,24950.25,24988.5,20901
1772208900,24988.25,25013.75,24977.25,24990.25,20038
1772209200,24989.75,24991.5,24954,24985,19471
1772209500,24984.75,24997.75,24962.5,24968.25,17450
1772209800,24968.5,25010,24966,25005.5,17029
1772210100,25006.5,25009.25,24972,24976,14942
1772210400,24975,24975,24932.25,24935.75,20166
1772210700,24936.25,24955.25,24931,24935.75,15206
1772211000,24937.25,24988.5,24936,24986.5,20553
1772211300,24985.75,25005.75,24965.25,24969.25,18640
1772211600,24969.5,25012.5,24967.75,25000.5,15913
1772211900,25000.5,25036.75,24993.75,25028,16563
1772212200,25028.25,25029.25,24956.25,24960.75,20378
1772212500,24961.25,24963,24935.5,24942,14058
1772212800,24941.75,24946,24900.25,24938.75,25419
1772213100,24938.25,24967.5,24934.25,24953,20353
1772213400,24953,24989.75,24929.5,24983.25,31271
1772213700,24982.75,24994.25,24958.5,24960.75,15391
1772214000,24960.5,24966.25,24925,24935,15696
1772214300,24934.75,24935.25,24914,24926.5,12351
1772214600,24926,24947,24915.5,24936,13237
1772214900,24936.25,24953.75,24936.25,24945.75,9744
1772215200,24945.25,24955.5,24921,24929.5,13577
1772215500,24929.5,24943.5,24915.75,24922,11587
1772215800,24921.75,24933.25,24911,24912.75,10018
1772216100,24913.5,24920,24894.25,24898.5,12580
1772216400,24898,24907.5,24881.25,24893,14227
1772216700,24893.25,24918,24874.75,24911.25,15890
1772217000,24911.5,24917.5,24894.5,24902,12920
1772217300,24902.75,24913.5,24888.75,24907,10090
1772217600,24906.75,24931.25,24905.5,24912,13061
1772217900,24912.25,24924.25,24901.75,24904.75,11001
1772218200,24905.5,24914.5,24892.25,24900.25,10605
1772218500,24900,24911,24886,24902.75,9518
1772218800,24902.5,24947,24900,24943,13433
1772219100,24944,24960.25,24905,24911.5,17372
1772219400,24911,24922.25,24897,24909.5,12096
1772219700,24909.5,24921,24903.25,24908.75,7850
1772220000,24909.25,24917.5,24898.5,24905,6171
1772220300,24905,24922.25,24897.75,24905.75,8965
1772220600,24906.75,24907.75,24889.75,24900.75,9784
1772220900,24900.5,24919.5,24899.5,24910.75,7217
1772221200,24911,24913.75,24873.5,24887,12319
1772221500,24886.75,24898.75,24880.25,24885,8522
1772221800,24884.5,24895.25,24881.25,24886.75,6064
1772222100,24886.5,24904.25,24884.25,24894.5,7184
1772222400,24894.5,24917.5,24893.25,24900,10746
1772222700,24900.5,24924,24898,24914.75,9636
1772223000,24915,24969,24913.5,24969,16764
1772223300,24968.5,24985.5,24964.5,24980.75,13933
1772223600,24980.5,25004.5,24966.25,24993.75,14555
1772223900,24993.5,25002.25,24975.75,24978.75,12211
1772224200,24978.5,24985.5,24957.25,24960.75,12084
1772224500,24960.25,24961.25,24921.75,24925,15373
1772224800,24925.5,24958.75,24923.25,24935.5,17941
1772225100,24935.25,24957,24928.75,24954.25,13891
1772225400,24954,24987,24941.5,24983.75,24694
1772225700,24983.25,25022.75,24966.75,24998.25,34069
1772226000,24998,24999.5,24973,24981.75,13246
1772226300,24982,24985.75,24962.75,24967.75,5971
1772226600,24967.25,24979,24962.75,24977.25,4101
1772226900,24976.25,24979.25,24962.25,24965.5,2937
1772227200,24965,24967,24942,24949,4137
1772227500,24948.25,24967,24945,24961.25,2817
1772227800,24961,24980.25,24959.75,24970,3166
1772228100,24970.25,24977,24961,24961.25,2489
1772228400,24960.75,24969.75,24960.25,24963,1479
1772228700,24962.75,24963.75,24942.25,24949.75,2055
1772229000,24948,24951.75,24942.25,24945.5,1360
1772229300,24945.5,24964.75,24943,24952.5,2268
1772406000,24684.75,24758.25,24631,24741,20957
1772406300,24743,24793.75,24732.25,24787.25,11686
1772406600,24787,24816.25,24769.5,24776.25,9522
1772406900,24777.25,24802,24759,24770.5,8536
1772407200,24771.25,24799.75,24765,24770.25,5540
1772407500,24771.25,24784,24752.75,24765.25,5860
1772407800,24765.25,24768.75,24733.5,24738.25,8848
1772408100,24738.25,24753.25,24715.5,24747.25,7706
1772408400,24746.5,24778,24742.5,24771.5,6420
1772408700,24772.25,24779.75,24748.5,24762.5,4253
1772409000,24761,24766.25,24732,24734.75,4550
1772409300,24734,24744,24725.75,24739,4163
1772409600,24740,24762.5,24723,24735.75,6748
1772409900,24736.25,24765.5,24728,24755.75,4934
1772410200,24756,24778.5,24750,24757.75,4501
1772410500,24758.25,24758.5,24712.5,24732.5,7027
1772410800,24731.5,24747.75,24718.25,24741.75,3421
1772411100,24741.75,24747.5,24715,24731.5,4604
1772411400,24731.75,24739,24713.5,24727.5,3665
1772411700,24728,24736.5,24718,24731.5,2511
1772412000,24731.5,24756.5,24731,24753.5,3601
1772412300,24754,24777.75,24754,24767.25,4469
1772412600,24767.25,24783.25,24766.25,24781.25,3987
1772412900,24780.75,24797,24775.5,24786.25,3732
1772413200,24786,24799.75,24772,24792.25,6578
1772413500,24792.25,24863.5,24790.25,24852,10697
1772413800,24852.75,24893.25,24852.75,24874,11185
1772414100,24874.5,24883.75,24861.5,24876.25,6179
1772414400,24876.75,24879.5,24853.5,24856.5,4524
1772414700,24856.5,24876.5,24847,24869.25,5339
1772415000,24870.5,24901.25,24862,24886.5,6710
1772415300,24887.5,24897.5,24874,24887.25,3881
1772415600,24887.75,24893.25,24866.75,24869.5,3444
1772415900,24869.5,24872.5,24853.25,24858,3863
1772416200,24858,24873.25,24856.25,24862.25,2583
1772416500,24862.25,24868.75,24854.5,24861.75,2247
1772416800,24863.25,24875,24855.75,24867.5,2567
1772417100,24867.25,24873.5,24833.75,24836.25,4793
1772417400,24835.75,24845.5,24822.75,24839,4144
1772417700,24838,24845.75,24829.25,24831.25,2562
1772418000,24831,24839,24814.25,24817,4497
1772418300,24817.25,24824,24808.25,24810,3258
1772418600,24809.25,24837.5,24804,24832.75,3995
1772418900,24832.5,24843,24827.75,24840.5,2169
1772419200,24840.25,24847.75,24832,24837,2518
