datetime,symbol,open,high,low,close,volume
2024-01-08 03:00:00,CME_MINI:NQ1!,16461.75,16463.0,16438.0,16441.25,4681.0
2024-01-08 04:00:00,CME_MINI:NQ1!,16441.25,16450.5,16439.25,16448.5,2213.0
2024-01-08 05:00:00,CME_MINI:NQ1!,16448.25,16455.0,16436.25,16441.5,3228.0
2024-01-08 06:00:00,CME_MINI:NQ1!,16441.25,16452.75,16432.0,16438.5,3462.0
2024-01-08 07:00:00,CME_MINI:NQ1!,16439.0,16462.0,16437.0,16442.75,4703.0
2024-01-08 08:00:00,CME_MINI:NQ1!,16443.5,16455.0,16423.0,16424.5,7441.0
2024-01-08 09:00:00,CME_MINI:NQ1!,16425.5,16438.25,16378.25,16420.25,10931.0
2024-01-08 10:00:00,CME_MINI:NQ1!,16420.0,16444.25,16419.75,16424.25,6004.0
2024-01-08 11:00:00,CME_MINI:NQ1!,16424.5,16467.25,16410.0,16458.75,11275.0
2024-01-08 12:00:00,CME_MINI:NQ1!,16458.5,16486.25,16452.25,16484.75,9753.0
2024-01-08 13:00:00,CME_MINI:NQ1!,16484.25,16497.75,16469.5,16477.5,13371.0
2024-01-08 14:00:00,CME_MINI:NQ1!,16477.25,16633.5,16472.25,16628.5,94666.0
2024-01-08 15:00:00,CME_MINI:NQ1!,16628.5,16671.25,16612.75,16658.0,78651.0
2024-01-08 16:00:00,CME_MINI:NQ1!,16658.25,16679.25,16640.25,16677.25,58991.0
2024-01-08 17:00:00,CME_MINI:NQ1!,16677.5,16718.75,16674.5,16717.0,47658.0
2024-01-08 18:00:00,CME_MINI:NQ1!,16716.75,16742.75,16706.0,16741.5,29386.0
2024-01-08 19:00:00,CME_MINI:NQ1!,16741.5,16793.5,16731.75,16784.75,44056.0
2024-01-08 20:00:00,CME_MINI:NQ1!,16784.5,16811.25,16770.75,16801.25,72422.0
2024-01-08 21:00:00,CME_MINI:NQ1!,16801.25,16806.0,16786.75,16788.25,16423.0
2024-01-08 23:00:00,CME_MINI:NQ1!,16788.0,16790.75,16780.5,16785.25,3038.0
2024-01-09 00:00:00,CME_MINI:NQ1!,16785.25,16793.5,16783.0,16787.5,3020.0
2024-01-09 01:00:00,CME_MINI:NQ1!,16786.75,16792.0,16782.5,16789.0,3365.0
2024-01-09 02:00:00,CME_MINI:NQ1!,16789.0,16796.0,16786.0,16794.5,3171.0
2024-01-09 03:00:00,CME_MINI:NQ1!,16794.5,16796.0,16786.0,16789.5,1805.0
2024-01-09 04:00:00,CME_MINI:NQ1!,16789.25,16789.5,16777.0,16781.5,2620.0
2024-01-09 05:00:00,CME_MINI:NQ1!,16781.75,16785.25,16773.0,16775.75,2431.0
2024-01-09 06:00:00,CME_MINI:NQ1!,16775.5,16788.0,16772.5,16784.75,3137.0
2024-01-09 07:00:00,CME_MINI:NQ1!,16784.75,16784.75,16765.25,16766.75,4224.0
2024-01-09 08:00:00,CME_MINI:NQ1!,16766.75,16767.5,16736.75,16746.0,8402.0
2024-01-09 09:00:00,CME_MINI:NQ1!,16746.25,16754.0,16719.5,16740.75,9155.0
2024-01-09 10:00:00,CME_MINI:NQ1!,16740.5,16742.5,16722.0,16730.25,6617.0
2024-01-09 11:00:00,CME_MINI:NQ1!,16730.25,16736.5,16683.75,16694.25,9510.0
2024-01-09 12:00:00,CME_MINI:NQ1!,16694.5,16725.5,16688.5,16723.25,12801.0
2024-01-09 13:00:00,CME_MINI:NQ1!,16723.0,16723.5,16657.75,16665.5,23345.0
2024-01-09 14:00:00,CME_MINI:NQ1!,16665.25,16714.5,16660.5,16705.0,87884.0
2024-01-09 15:00:00,CME_MINI:NQ1!,16705.0,16751.75,16683.25,16733.75,80531.0
2024-01-09 16:00:00,CME_MINI:NQ1!,16733.75,16833.5,16733.0,16832.75,67747.0
2024-01-09 17:00:00,CME_MINI:NQ1!,16832.25,16848.5,16814.0,16845.75,50316.0
2024-01-09 18:00:00,CME_MINI:NQ1!,16845.75,16868.5,16798.5,16840.75,65742.0
2024-01-09 19:00:00,CME_MINI:NQ1!,16840.75,16856.0,16806.0,16828.5,48051.0
2024-01-09 20:00:00,CME_MINI:NQ1!,16828.25,16843.0,16776.5,16831.75,90540.0
2024-01-09 21:00:00,CME_MINI:NQ1!,16831.75,16838.0,16826.0,16829.5,10470.0
2024-01-09 23:00:00,CME_MINI:NQ1!,16829.5,16839.25,16816.5,16837.75,3166.0
2024-01-10 00:00:00,CME_MINI:NQ1!,16838.0,16850.75,16833.0,16837.25,4408.0
2024-01-10 01:00:00,CME_MINI:NQ1!,16837.75,16838.5,16823.5,16834.5,3586.0
2024-01-10 02:00:00,CME_MINI:NQ1!,16834.75,16841.5,16828.5,16836.75,2901.0
2024-01-10 03:00:00,CME_MINI:NQ1!,16837.0,16838.0,16822.25,16825.75,2291.0
2024-01-10 04:00:00,CME_MINI:NQ1!,16825.75,16835.75,16824.75,16827.75,2008.0
2024-01-10 05:00:00,CME_MINI:NQ1!,16827.75,16831.25,16820.0,16826.25,2147.0
2024-01-10 06:00:00,CME_MINI:NQ1!,16825.5,16833.25,16806.25,16812.75,3083.0
2024-01-10 07:00:00,CME_MINI:NQ1!,16813.25,16848.25,16810.25,16845.0,4842.0
2024-01-10 08:00:00,CME_MINI:NQ1!,16845.5,16864.75,16840.75,16859.0,8513.0
2024-01-10 09:00:00,CME_MINI:NQ1!,16858.75,16906.25,16852.0,16897.75,10781.0
2024-01-10 10:00:00,CME_MINI:NQ1!,16897.5,16901.75,16866.75,16873.75,6371.0
2024-01-10 11:00:00,CME_MINI:NQ1!,16875.0,16884.25,16834.5,16847.5,8498.0
2024-01-10 12:00:00,CME_MINI:NQ1!,16847.25,16866.0,16840.0,16841.25,10126.0
2024-01-10 13:00:00,CME_MINI:NQ1!,16841.5,16848.75,16814.75,16816.5,14084.0
2024-01-10 14:00:00,CME_MINI:NQ1!,16816.0,16874.0,16809.25,16837.25,80030.0
2024-01-10 15:00:00,CME_MINI:NQ1!,16837.25,16893.75,16801.5,16892.75,81475.0
2024-01-10 16:00:00,CME_MINI:NQ1!,16892.75,16897.5,16854.75,16879.5,50147.0
2024-01-10 17:00:00,CME_MINI:NQ1!,16879.75,16914.25,16869.25,16910.75,38060.0
2024-01-10 18:00:00,CME_MINI:NQ1!,16911.0,16932.5,16886.0,16924.5,54001.0
2024-01-10 19:00:00,CME_MINI:NQ1!,16924.5,16981.75,16921.25,16980.5,53631.0
2024-01-10 20:00:00,CME_MINI:NQ1!,16980.5,16983.0,16892.75,16941.5,89269.0
2024-01-10 21:00:00,CME_MINI:NQ1!,16941.75,16959.0,16939.75,16957.0,10621.0
2024-01-10 23:00:00,CME_MINI:NQ1!,16955.0,16967.5,16944.75,16960.75,3360.0
2024-01-11 00:00:00,CME_MINI:NQ1!,16960.5,16986.75,16959.25,16973.75,3998.0
2024-01-11 01:00:00,CME_MINI:NQ1!,16973.75,16991.0,16973.5,16985.0,4297.0
2024-01-11 02:00:00,CME_MINI:NQ1!,16985.0,16996.75,16982.75,16994.25,4356.0
2024-01-11 03:00:00,CME_MINI:NQ1!,16994.25,17008.0,16992.5,17006.25,3407.0
2024-01-11 04:00:00,CME_MINI:NQ1!,17006.0,17009.5,16993.5,16997.75,2875.0
2024-01-11 05:00:00,CME_MINI:NQ1!,16997.75,17004.75,16992.0,16998.25,3508.0
2024-01-11 06:00:00,CME_MINI:NQ1!,16998.0,17014.25,16992.5,17007.5,3674.0
2024-01-11 07:00:00,CME_MINI:NQ1!,17007.5,17018.25,17005.75,17010.25,4375.0
2024-01-11 08:00:00,CME_MINI:NQ1!,17010.25,17048.0,17005.5,17041.75,9495.0
2024-01-11 09:00:00,CME_MINI:NQ1!,17041.25,17042.25,16995.25,17004.0,10509.0
2024-01-11 10:00:00,CME_MINI:NQ1!,17004.5,17009.0,16992.5,17004.0,6032.0
2024-01-11 11:00:00,CME_MINI:NQ1!,17004.25,17022.5,16997.75,17008.0,7189.0
2024-01-11 12:00:00,CME_MINI:NQ1!,17007.5,17018.25,17000.75,17003.5,6891.0
2024-01-11 13:00:00,CME_MINI:NQ1!,17003.25,17057.0,16892.25,16907.5,54805.0
2024-01-11 14:00:00,CME_MINI:NQ1!,16907.75,17043.5,16902.0,16958.25,118211.0
2024-01-11 15:00:00,CME_MINI:NQ1!,16958.25,16961.5,16824.5,16855.75,142048.0
2024-01-11 16:00:00,CME_MINI:NQ1!,16855.5,16866.5,16753.0,16773.25,104689.0
2024-01-11 17:00:00,CME_MINI:NQ1!,16773.25,16857.5,16771.5,16838.25,60266.0
2024-01-11 18:00:00,CME_MINI:NQ1!,16837.75,16936.25,16834.5,16933.75,60739.0
2024-01-11 19:00:00,CME_MINI:NQ1!,16934.0,16983.75,16915.5,16975.0,53782.0
2024-01-11 20:00:00,CME_MINI:NQ1!,16975.0,16978.75,16926.0,16965.5,69663.0
2024-01-11 21:00:00,CME_MINI:NQ1!,16965.5,16969.75,16956.5,16958.25,10406.0
2024-01-11 23:00:00,CME_MINI:NQ1!,16957.75,16963.25,16941.25,16951.75,4388.0
2024-01-12 00:00:00,CME_MINI:NQ1!,16951.5,16965.25,16930.0,16933.75,5086.0
2024-01-12 01:00:00,CME_MINI:NQ1!,16934.0,16945.75,16920.25,16942.75,5210.0
2024-01-12 02:00:00,CME_MINI:NQ1!,16943.0,16963.25,16942.0,16958.0,3695.0
2024-01-12 03:00:00,CME_MINI:NQ1!,16958.5,16960.5,16952.0,16956.75,1862.0
2024-01-12 04:00:00,CME_MINI:NQ1!,16956.75,16958.0,16937.25,16946.25,2996.0
2024-01-12 05:00:00,CME_MINI:NQ1!,16945.75,16956.0,16942.25,16943.75,2414.0
2024-01-12 06:00:00,CME_MINI:NQ1!,16943.75,16959.0,16940.75,16958.0,2331.0
2024-01-12 07:00:00,CME_MINI:NQ1!,16958.25,16961.75,16915.25,16921.25,6833.0
2024-01-12 08:00:00,CME_MINI:NQ1!,16920.75,16975.75,16917.0,16963.5,10014.0
2024-01-12 09:00:00,CME_MINI:NQ1!,16963.0,16977.75,16925.25,16927.5,7657.0
2024-01-12 10:00:00,CME_MINI:NQ1!,16927.0,16947.0,16913.25,16923.5,6289.0
2024-01-12 11:00:00,CME_MINI:NQ1!,16924.0,16934.75,16866.5,16896.0,15190.0
2024-01-12 12:00:00,CME_MINI:NQ1!,16895.5,16922.75,16887.25,16908.5,12454.0
2024-01-12 13:00:00,CME_MINI:NQ1!,16908.5,16979.25,16895.25,16963.75,33748.0
2024-01-12 14:00:00,CME_MINI:NQ1!,16964.0,17042.5,16956.0,16986.0,92257.0
2024-01-12 15:00:00,CME_MINI:NQ1!,16986.5,17006.0,16913.5,16944.5,116185.0
2024-01-12 16:00:00,CME_MINI:NQ1!,16944.25,16995.75,16921.0,16928.0,72153.0
2024-01-12 17:00:00,CME_MINI:NQ1!,16928.75,16965.0,16917.25,16953.75,45659.0
2024-01-12 18:00:00,CME_MINI:NQ1!,16953.75,16983.25,16953.5,16979.25,30946.0
2024-01-12 19:00:00,CME_MINI:NQ1!,16979.25,16994.0,16943.5,16951.0,39925.0
2024-01-12 20:00:00,CME_MINI:NQ1!,16951.25,16980.0,16932.0,16972.25,59813.0
2024-01-12 21:00:00,CME_MINI:NQ1!,16972.25,16972.5,16947.0,16955.25,10471.0
2024-01-14 23:00:00,CME_MINI:NQ1!,16961.75,16964.0,16938.75,16945.25,3736.0
2024-01-15 00:00:00,CME_MINI:NQ1!,16945.5,16957.5,16941.5,16956.0,2613.0
2024-01-15 01:00:00,CME_MINI:NQ1!,16956.25,16962.0,16946.75,16957.75,3057.0
2024-01-15 02:00:00,CME_MINI:NQ1!,16958.0,16982.25,16956.25,16980.25,3369.0
2024-01-15 03:00:00,CME_MINI:NQ1!,16980.75,16989.0,16980.25,16985.25,2667.0
2024-01-15 04:00:00,CME_MINI:NQ1!,16985.0,16993.0,16981.25,16991.5,2414.0
2024-01-15 05:00:00,CME_MINI:NQ1!,16991.5,16991.5,16980.25,16983.25,1840.0
2024-01-15 06:00:00,CME_MINI:NQ1!,16982.75,17013.25,16982.5,17008.5,3784.0
2024-01-15 07:00:00,CME_MINI:NQ1!,17008.75,17024.25,16995.0,16997.75,5306.0
2024-01-15 08:00:00,CME_MINI:NQ1!,16997.75,17022.0,16967.75,16968.0,7903.0
2024-01-15 09:00:00,CME_MINI:NQ1!,16968.5,16984.75,16954.25,16961.75,7104.0
2024-01-15 10:00:00,CME_MINI:NQ1!,16962.0,16974.25,16956.0,16969.25,3732.0
2024-01-15 11:00:00,CME_MINI:NQ1!,16970.25,16972.0,16946.5,16968.25,4637.0
2024-01-15 12:00:00,CME_MINI:NQ1!,16967.75,16980.75,16959.75,16962.75,4838.0
2024-01-15 13:00:00,CME_MINI:NQ1!,16962.75,16970.25,16951.5,16960.5,4438.0
2024-01-15 14:00:00,CME_MINI:NQ1!,16960.75,16966.25,16936.25,16952.5,13739.0
2024-01-15 15:00:00,CME_MINI:NQ1!,16953.0,16976.5,16940.5,16975.0,12300.0
2024-01-15 16:00:00,CME_MINI:NQ1!,16975.0,16979.0,16961.0,16961.75,8582.0
2024-01-15 17:00:00,CME_MINI:NQ1!,16962.25,16973.5,16954.25,16970.0,6837.0
2024-01-15 23:00:00,CME_MINI:NQ1!,16961.0,16965.0,16933.5,16935.25,5316.0
2024-01-16 00:00:00,CME_MINI:NQ1!,16935.75,16936.75,16891.0,16892.75,9084.0
2024-01-16 01:00:00,CME_MINI:NQ1!,16892.25,16915.75,16881.75,16910.75,8575.0
2024-01-16 02:00:00,CME_MINI:NQ1!,16910.75,16917.5,16897.75,16902.5,5081.0
2024-01-16 03:00:00,CME_MINI:NQ1!,16902.25,16904.5,16884.0,16893.25,4394.0
2024-01-16 04:00:00,CME_MINI:NQ1!,16893.75,16899.5,16886.75,16895.5,2843.0
2024-01-16 05:00:00,CME_MINI:NQ1!,16894.75,16896.0,16874.75,16877.75,3128.0
2024-01-16 06:00:00,CME_MINI:NQ1!,16877.0,16882.75,16866.0,16881.0,5015.0
2024-01-16 07:00:00,CME_MINI:NQ1!,16881.5,16893.75,16866.0,16879.5,5585.0
2024-01-16 08:00:00,CME_MINI:NQ1!,16879.5,16879.5,16811.75,16840.75,17362.0
2024-01-16 09:00:00,CME_MINI:NQ1!,16840.75,16865.25,16840.0,16854.5,9222.0
2024-01-16 10:00:00,CME_MINI:NQ1!,16855.0,16857.5,16826.0,16845.75,6692.0
2024-01-16 11:00:00,CME_MINI:NQ1!,16845.25,16888.25,16845.25,16881.25,7464.0
2024-01-16 12:00:00,CME_MINI:NQ1!,16881.5,16916.75,16872.5,16912.0,12701.0
2024-01-16 13:00:00,CME_MINI:NQ1!,16911.75,16930.25,16872.25,16893.0,23938.0
2024-01-16 14:00:00,CME_MINI:NQ1!,16893.0,16946.25,16855.0,16913.75,91899.0
2024-01-16 15:00:00,CME_MINI:NQ1!,16914.0,17033.75,16892.25,17014.25,108589.0
2024-01-16 16:00:00,CME_MINI:NQ1!,17014.25,17023.0,16935.25,16949.75,124666.0
2024-01-16 17:00:00,CME_MINI:NQ1!,16950.0,16961.0,16893.25,16897.5,70973.0
2024-01-16 18:00:00,CME_MINI:NQ1!,16897.5,16948.25,16889.75,16902.25,57741.0
2024-01-16 19:00:00,CME_MINI:NQ1!,16902.5,16931.75,16862.0,16927.0,51893.0
2024-01-16 20:00:00,CME_MINI:NQ1!,16927.5,16969.75,16921.25,16968.0,59006.0
2024-01-16 21:00:00,CME_MINI:NQ1!,16968.0,16981.25,16961.0,16978.0,12410.0
2024-01-16 23:00:00,CME_MINI:NQ1!,16978.0,16982.0,16966.5,16979.5,3059.0
2024-01-17 00:00:00,CME_MINI:NQ1!,16979.25,16981.25,16955.5,16960.25,3856.0
2024-01-17 01:00:00,CME_MINI:NQ1!,16960.0,16962.75,16945.25,16950.5,3789.0
2024-01-17 02:00:00,CME_MINI:NQ1!,16950.5,16954.25,16927.75,16928.75,4897.0
2024-01-17 03:00:00,CME_MINI:NQ1!,16928.75,16930.25,16908.25,16909.0,4668.0
2024-01-17 04:00:00,CME_MINI:NQ1!,16908.75,16928.0,16904.0,16921.75,3950.0
2024-01-17 05:00:00,CME_MINI:NQ1!,16921.5,16921.75,16892.25,16893.25,4883.0
2024-01-17 06:00:00,CME_MINI:NQ1!,16893.25,16893.25,16834.0,16843.25,12342.0
2024-01-17 07:00:00,CME_MINI:NQ1!,16843.0,16849.0,16816.0,16841.5,12643.0
2024-01-17 08:00:00,CME_MINI:NQ1!,16841.5,16862.25,16828.0,16837.0,11117.0
2024-01-17 09:00:00,CME_MINI:NQ1!,16837.25,16874.25,16817.75,16872.25,11626.0
2024-01-17 10:00:00,CME_MINI:NQ1!,16872.0,16882.5,16852.25,16871.75,9016.0
2024-01-17 11:00:00,CME_MINI:NQ1!,16871.75,16898.0,16853.0,16891.5,9678.0
2024-01-17 12:00:00,CME_MINI:NQ1!,16891.5,16908.0,16882.25,16890.0,10808.0
2024-01-17 13:00:00,CME_MINI:NQ1!,16889.5,16890.5,16805.25,16820.5,33718.0
2024-01-17 14:00:00,CME_MINI:NQ1!,16820.25,16843.75,16703.75,16707.0,111673.0
2024-01-17 15:00:00,CME_MINI:NQ1!,16707.5,16786.75,16689.25,16769.5,121906.0
2024-01-17 16:00:00,CME_MINI:NQ1!,16769.75,16841.25,16768.25,16810.5,78116.0
2024-01-17 17:00:00,CME_MINI:NQ1!,16810.25,16823.75,16772.25,16808.75,52318.0
2024-01-17 18:00:00,CME_MINI:NQ1!,16808.25,16825.0,16733.25,16761.0,60924.0
2024-01-17 19:00:00,CME_MINI:NQ1!,16761.0,16843.0,16755.0,16828.5,52726.0
2024-01-17 20:00:00,CME_MINI:NQ1!,16828.5,16885.0,16797.5,16868.75,75981.0
2024-01-17 21:00:00,CME_MINI:NQ1!,16868.75,16869.75,16854.5,16860.25,11645.0
2024-01-17 23:00:00,CME_MINI:NQ1!,16854.5,16861.0,16834.25,16853.75,4823.0
